"lga","lga_ward","facilityName","facilityType","ownership","stateCode","lgaCode","facilityTypeCode","ownershipCode","facilityNoCode"
"ALIMOSHO","Akowonjo","City of Salvation Hospital","Secondary","Private",24,"03",2,2,"0072"
"ALIMOSHO","Akowonjo","Mary The Queen Hospital","Secondary","Private",24,"03",2,2,"0073"
"ALIMOSHO","Akowonjo","Towers Hospital","Secondary","Private",24,"03",2,2,"0074"
"ALIMOSHO","Akowonjo","Westcare Specialist Hospital","Secondary","Private",24,"03",2,2,"0075"
"ALIMOSHO","Alabata","Light Hospital","Primary","Private",24,"03",1,2,"0076"
"ALIMOSHO","Alabata","Mount Sinai Hospital","Primary","Private",24,"03",1,2,"0077"
"ALIMOSHO","Alabata","Akowonjo PHC","Primary","Public",24,"03",1,1,"0078"
"ALIMOSHO","Alabata","Okiki Clinic & Maternity","Primary","Private",24,"03",1,2,"0079"
"ALIMOSHO","Alabata","Rock Foundation Hospital","Secondary","Private",24,"03",2,2,"0080"
"ALIMOSHO","Alagbado","Apata Eri Convalescent Centre","Primary","Private",24,"03",1,2,"0081"
"ALIMOSHO","Alagbado","Austra Convalescent Home","Primary","Private",24,"03",1,2,"0082"
"ALIMOSHO","Alagbado","De Olutayo Convalescent Home","Primary","Private",24,"03",1,2,"0083"
"ALIMOSHO","Alagbado","Eucharistic Heart Of Jesus Medical Centre","Primary","Private",24,"03",1,2,"0084"
"ALIMOSHO","Alagbado","Femtake Convalescent Centre","Primary","Private",24,"03",1,2,"0085"
"ALIMOSHO","Alagbado","G & T Nursing Home","Primary","Private",24,"03",1,2,"0086"
"ALIMOSHO","Alagbado","God's Favour Clinic","Secondary","Private",24,"03",2,2,"0087"
"ALIMOSHO","Alagbado","Holyfield Nursing Home","Primary","Private",24,"03",1,2,"0088"
"ALIMOSHO","Alagbado","Jacinta Nursing Home","Primary","Private",24,"03",1,2,"0089"
"ALIMOSHO","Alagbado","Kenid Clinic","Primary","Private",24,"03",1,2,"0090"
"ALIMOSHO","Alagbado","King's Family Convalescent Centre","Primary","Private",24,"03",1,2,"0091"
"ALIMOSHO","Alagbado","Loveth Maternity Home","Primary","Private",24,"03",1,2,"0092"
"ALIMOSHO","Alagbado","New Merit Hospital Ltd","Secondary","Private",24,"03",2,2,"0093"
"ALIMOSHO","Alagbado","Olatunwa Clinic","Primary","Private",24,"03",1,2,"0094"
"ALIMOSHO","Alagbado","Rem Yems Convalescent Home","Primary","Private",24,"03",1,2,"0095"
"ALIMOSHO","Alagbado","Saint Mercy Convalescent Health Centre","Primary","Private",24,"03",1,2,"0096"
"ALIMOSHO","Alagbado","Savannah Convalescent Health Centre","Primary","Private",24,"03",1,2,"0097"
"ALIMOSHO","Alagbado","Sky Light Clinic","Primary","Private",24,"03",1,2,"0098"
"ALIMOSHO","Alagbado","Twins Sedam Maternity Home","Primary","Private",24,"03",1,2,"0099"
"ALIMOSHO","Alagbado","Agbado PHC","Primary","Public",24,"03",1,1,"0100"
"ALIMOSHO","Alagbado","K & B Nursing Home","Primary","Private",24,"03",1,2,"0101"
"ALIMOSHO","Alagbado","Wemmy Maternity Home","Primary","Private",24,"03",1,2,"0102"
"ALIMOSHO","Alaguntan","Krown Hospital & Maternity Centre","Secondary","Private",24,"03",2,2,"0103"
"ALIMOSHO","Alaguntan","Bio-Batam Hospital","Primary","Private",24,"03",1,2,"0104"
"ALIMOSHO","Alaguntan","Veta Hospital","Secondary","Private",24,"03",2,2,"0105"
"ALIMOSHO","Alaguntan","Zenith Medical Centre","Secondary","Private",24,"03",2,2,"0106"
"ALIMOSHO","Alaguntan","Royal Castle Maternity Home","Primary","Private",24,"03",1,2,"0107"
"ALIMOSHO","Atan","Bio-Batam Hospital (Annex)","Primary","Private",24,"03",1,2,"0108"
"ALIMOSHO","Atan","Goodwill Clinic","Primary","Private",24,"03",1,2,"0109"
"ALIMOSHO","Atan","Pet Jok Maternity Home","Primary","Private",24,"03",1,2,"0110"
"ALIMOSHO","Atan","Samas Clinic","Primary","Private",24,"03",1,2,"0111"
"ALIMOSHO","Atan","Taido Maternity Home","Secondary","Private",24,"03",2,2,"0112"
"ALIMOSHO","Atan","Tofaan's Hospital","Secondary","Private",24,"03",2,2,"0113"
"ALIMOSHO","Ayobo","Akanbi Memorial Hospital","Secondary","Private",24,"03",2,2,"0114"
"ALIMOSHO","Ayobo","Isefun PHC","Primary","Public",24,"03",1,1,"0115"
"ALIMOSHO","Ayobo","Insight Medicare Clinic","Primary","Private",24,"03",1,2,"0116"
"ALIMOSHO","Ayobo","Lanke Maternity Home","Primary","Private",24,"03",1,2,"0117"
"ALIMOSHO","Ayobo","Oluwakemi Maternity Home","Primary","Private",24,"03",1,2,"0118"
"ALIMOSHO","Ayobo","Wintak Star Foundation","Primary","Private",24,"03",1,2,"0119"
"ALIMOSHO","Ayobo","Citi Hospital(Annex)","Secondary","Private",24,"03",2,2,"0120"
"ALIMOSHO","Ayobo","Faba Maternity Home","Primary","Private",24,"03",1,2,"0121"
"ALIMOSHO","Ayobo","Universal Convalescent Home","Primary","Private",24,"03",1,2,"0122"
"ALIMOSHO","Bada","Bada HP","Primary","Public",24,"03",1,1,"0123"
"ALIMOSHO","Bada","Citi Hospital","Primary","Private",24,"03",1,2,"0124"
"ALIMOSHO","Bada","Oti Hospital","Primary","Private",24,"03",1,2,"0125"
"ALIMOSHO","Bada","Precious Emmanuel Maternity","Primary","Private",24,"03",1,2,"0126"
"ALIMOSHO","Bada","St Monica's Hospital","Secondary","Private",24,"03",2,2,"0127"
"ALIMOSHO","Bada","Sure Victory Nursing Home","Primary","Private",24,"03",1,2,"0128"
"ALIMOSHO","Baruwa","Baruwa PHC","Primary","Public",24,"03",1,1,"0129"
"ALIMOSHO","Baruwa","Healing Virtues Hospital LTD","Secondary","Private",24,"03",2,2,"0130"
"ALIMOSHO","Baruwa","Solad Medical Centre","Primary","Private",24,"03",1,2,"0131"
"ALIMOSHO","Egan","Crest Hospital","Secondary","Private",24,"03",2,2,"0132"
"ALIMOSHO","Egan","Egan PHC","Primary","Public",24,"03",1,1,"0133"
"ALIMOSHO","Egan","El - Dunamis Medical Centre","Secondary","Private",24,"03",2,2,"0134"
"ALIMOSHO","Egan","Mofeayo Nursing Home","Primary","Private",24,"03",1,2,"0135"
"ALIMOSHO","Egan","Mount Moriah Hospital","Secondary","Private",24,"03",2,2,"0136"
"ALIMOSHO","Egan","Olasunkanmi Nursing Home","Primary","Private",24,"03",1,2,"0137"
"ALIMOSHO","Egan","Robson Nursing Home","Primary","Private",24,"03",1,2,"0138"
"ALIMOSHO","Egan","Santa Maria Hospital","Secondary","Private",24,"03",2,2,"0139"
"ALIMOSHO","Egan","Sanz Convalescent Centre","Secondary","Private",24,"03",2,2,"0140"
"ALIMOSHO","Egan","Sulid B Convalescent Home","Primary","Private",24,"03",1,2,"0141"
"ALIMOSHO","Egan","T & K Maternity Home","Primary","Private",24,"03",1,2,"0142"
"ALIMOSHO","Egan","Jocab Maternity Home","Primary","Private",24,"03",1,2,"0143"
"ALIMOSHO","Egan","Benaz Nursing Home","Secondary","Private",24,"03",2,2,"0144"
"ALIMOSHO","Egan","Vintage Hospital","Secondary","Private",24,"03",2,2,"0145"
"ALIMOSHO","Egan","Niyem Maternity Centre","Primary","Private",24,"03",1,2,"0146"
"ALIMOSHO","Egbe/ Agodo","Emis Maternity Home","Primary","Private",24,"03",1,2,"0147"
"ALIMOSHO","Egbe/ Agodo","Tobmod Nursing Home","Primary","Private",24,"03",1,2,"0148"
"ALIMOSHO","Egbe/ Agodo","Jones Specialist Clinic","Primary","Private",24,"03",1,2,"0149"
"ALIMOSHO","Egbe/ Agodo","Remilekun Maternity Home","Primary","Private",24,"03",1,2,"0150"
"ALIMOSHO","Egbe/ Agodo","Cares Clinic","Primary","Private",24,"03",1,2,"0151"
"ALIMOSHO","Egbe/ Agodo","Carewell Convalescent Home","Primary","Private",24,"03",1,2,"0152"
"ALIMOSHO","Egbe/ Agodo","Holiness Clinic","Primary","Private",24,"03",1,2,"0153"
"ALIMOSHO","Egbe/ Agodo","Ibukun-Oluwa Clinic & Maternity","Primary","Private",24,"03",1,2,"0154"
"ALIMOSHO","Egbe/ Agodo","Mount Pisgah Hospital","Secondary","Private",24,"03",2,2,"0155"
"ALIMOSHO","Egbe/ Agodo","New Divine Grace Nursing Home","Primary","Private",24,"03",1,2,"0156"
"ALIMOSHO","Egbe/ Agodo","Oohbee Hospital","Secondary","Private",24,"03",2,2,"0157"
"ALIMOSHO","Egbe/ Agodo","Precious Gift Nursing Home","Primary","Private",24,"03",1,2,"0158"
"ALIMOSHO","Egbe/ Agodo","Rembo Clinic (Annex)","Primary","Private",24,"03",1,2,"0159"
"ALIMOSHO","Egbe/ Agodo","Taiwab Clinic","Secondary","Private",24,"03",2,2,"0160"
"ALIMOSHO","Ikotun","Association Medical Centre","Secondary","Private",24,"03",2,2,"0161"
"ALIMOSHO","Egbe/ Liasu","Bissalam Hospital","Secondary","Private",24,"03",2,2,"0162"
"ALIMOSHO","Egbe/ Liasu","Covenant Conception Hospital","Secondary","Private",24,"03",2,2,"0163"
"ALIMOSHO","Egbe/ Liasu","Do - Alars Medical Clinic","Primary","Private",24,"03",1,2,"0164"
"ALIMOSHO","Egbe/ Liasu","Morak Hospital","Secondary","Private",24,"03",2,2,"0165"
"ALIMOSHO","Egbe/ Liasu","Uzoma Maternity Home","Primary","Private",24,"03",1,2,"0166"
"ALIMOSHO","Egbe/ Liasu","De & Tees Medical Centre","Secondary","Private",24,"03",2,2,"0167"
"ALIMOSHO","Egbe/ Liasu","Samaria Maternity Home","Primary","Private",24,"03",1,2,"0168"
"ALIMOSHO","Egbe/ Liasu","Jola-Oluwa Convalescent Centre","Primary","Private",24,"03",1,2,"0169"
"ALIMOSHO","Egbeda","Alimosho PHC","Primary","Public",24,"03",1,1,"0170"
"ALIMOSHO","Egbeda","Careway Hospital","Secondary","Private",24,"03",2,2,"0171"
"ALIMOSHO","Egbeda","Christ City of Peace Maternity Home","Primary","Private",24,"03",1,2,"0172"
"ALIMOSHO","Egbeda","Fem Day Maternity Centre","Primary","Private",24,"03",1,2,"0173"
"ALIMOSHO","Egbeda","Ferguson Clinic","Secondary","Private",24,"03",2,2,"0174"
"ALIMOSHO","Egbeda","Hebrew Women Maternity Home","Primary","Private",24,"03",1,2,"0175"
"ALIMOSHO","Egbeda","Jide Clinic & Maternity","Primary","Private",24,"03",1,2,"0176"
"ALIMOSHO","Egbeda","Kemo Hospital","Secondary","Private",24,"03",2,2,"0177"
"ALIMOSHO","Egbeda","Miset Specialiist Hospital","Primary","Private",24,"03",1,2,"0178"
"ALIMOSHO","Egbeda","New Life Care Maternity","Primary","public",24,"03",1,1,"0179"
"ALIMOSHO","Egbeda","Opeyemi Healthcare","Primary","Private",24,"03",1,2,"0180"
"ALIMOSHO","Egbeda","Paracelsus Hospital","Secondary","Private",24,"03",2,2,"0181"
"ALIMOSHO","Egbeda","Shefi Hospital","Secondary","Private",24,"03",2,2,"0182"
"ALIMOSHO","Egbeda","Tripple J Clinic","Secondary","Private",24,"03",2,2,"0183"
"ALIMOSHO","Egbeda","Bumarot Clinic","Primary","Private",24,"03",1,2,"0184"
"ALIMOSHO","Egbeda","Specialist Clinic & Maternity Home","Primary","Private",24,"03",1,2,"0185"
"ALIMOSHO","Gowon estate","El-Gilead Medical Centre","Secondary","Private",24,"03",2,2,"0186"
"ALIMOSHO","Gowon estate","El-Rhema Maternity Centre","Primary","Private",24,"03",1,2,"0187"
"ALIMOSHO","Gowon estate","G Estate Clinic Consortium","Primary","Private",24,"03",1,2,"0188"
"ALIMOSHO","Gowon estate","Rinola Clinic","Primary","Private",24,"03",1,2,"0189"
"ALIMOSHO","Gowon estate","Talent Specialist Hospital","Secondary","Private",24,"03",2,2,"0190"
"ALIMOSHO","Gowon estate","Prince & Princess Hospital","Secondary","Private",24,"03",2,2,"0191"
"ALIMOSHO","Idimu","Basis Hospital","Secondary","Private",24,"03",2,2,"0192"
"ALIMOSHO","Idimu","Blessing Convalescent Home","Primary","Private",24,"03",1,2,"0193"
"ALIMOSHO","Idimu","Bob Specialist Hospital","Secondary","Private",24,"03",2,2,"0194"
"ALIMOSHO","Idimu","Demolake Memorial Nursing Home","Primary","Private",24,"03",1,2,"0195"
"ALIMOSHO","Idimu","Ephrah Medical Clinic","Primary","Private",24,"03",1,2,"0196"
"ALIMOSHO","Idimu","Frame Dynamic Convalescent Home","Primary","Private",24,"03",1,2,"0197"
"ALIMOSHO","Idimu","Godwin Nursing Home","Primary","Private",24,"03",1,2,"0198"
"ALIMOSHO","Idimu","Gracious Maternity Home","Primary","Private",24,"03",1,2,"0199"
"ALIMOSHO","Idimu","Idimu Prime Clinic","Primary","Private",24,"03",1,2,"0200"
"ALIMOSHO","Idimu","Kehinde Clinic","Primary","Private",24,"03",1,2,"0201"
"ALIMOSHO","Idimu","Modern Care Hospital","Secondary","Private",24,"03",2,2,"0202"
"ALIMOSHO","Idimu","St Jacob Nursing & Convalescent Centre","Primary","Private",24,"03",1,2,"0203"
"ALIMOSHO","Idimu","Subol Hospital","Secondary","Private",24,"03",2,2,"0204"
"ALIMOSHO","Idimu","Yeshua Royal Hospital Ltd","Secondary","Private",24,"03",2,2,"0205"
"ALIMOSHO","Idimu","St Anne Maternity Home","Primary","Private",24,"03",1,2,"0206"
"ALIMOSHO","Idimu","H/AMH PHC","Primary","Public",24,"03",1,1,"0207"
"ALIMOSHO","Idimu","Lota Medical Centre","Secondary","Private",24,"03",2,2,"0208"
"ALIMOSHO","Igando","Yeajol Specialist Maternity Centre","Primary","Private",24,"03",1,2,"0209"
"ALIMOSHO","Igando","Alimosho General Hospital","Secondary","Public",24,"03",2,1,"0210"
"ALIMOSHO","Igando","De-Fairlane Medical Centre & Maternity Home","Secondary","Private",24,"03",2,2,"0211"
"ALIMOSHO","Igando","Egan Medical Centre","Primary","Private",24,"03",1,2,"0212"
"ALIMOSHO","Igando","Faithland Nursing Home","Primary","Private",24,"03",1,2,"0213"
"ALIMOSHO","Igando","Jimson Convalescent Centre","Primary","Private",24,"03",1,2,"0214"
"ALIMOSHO","Igando","Solid Foundation","Primary","Private",24,"03",1,2,"0215"
"ALIMOSHO","Igando","Okey Madu Maternity Home","Primary","Private",24,"03",1,2,"0216"
"ALIMOSHO","Igando","Tonajib Hospital","Secondary","Private",24,"03",2,2,"0217"
"ALIMOSHO","Ijegun","Adekite Clinic And Maternity Centre","Primary","Private",24,"03",1,2,"0218"
"ALIMOSHO","Ijegun","Bunmi Convalescent Home","Primary","Private",24,"03",1,2,"0219"
"ALIMOSHO","Ijegun","Damilola Maternity Home","Primary","Private",24,"03",1,2,"0220"
"ALIMOSHO","Ijegun","Eni-Ayo Nursing Home","Primary","Private",24,"03",1,2,"0221"
"ALIMOSHO","Ijegun","Enolam Convalescent Home","Primary","Private",24,"03",1,2,"0222"
"ALIMOSHO","Ijegun","Faunt Clinic & Maternity Home","Primary","Private",24,"03",1,2,"0223"
"ALIMOSHO","Ijegun","Life-Fount Medical Centre","Secondary","Private",24,"03",2,2,"0224"
"ALIMOSHO","Ijegun","Morinola Convalescent Home","Primary","Private",24,"03",1,2,"0225"
"ALIMOSHO","Ijegun","Olamide Emmanuel Nursing Home","Primary","Private",24,"03",1,2,"0226"
"ALIMOSHO","Ijegun","Saint Kizito Catholic Clinic","Primary","Private",24,"03",1,2,"0227"
"ALIMOSHO","Ijegun","Shalom Oluwole Clinic","Primary","Private",24,"03",1,2,"0228"
"ALIMOSHO","Ijegun","Jidyom Clinic","Primary","Private",24,"03",1,2,"0229"
"ALIMOSHO","Ijegun","Datam Convalscent Health Care Centre","Primary","Private",24,"03",1,2,"0230"
"ALIMOSHO","Ijegun","Maciland Medical Centre","Secondary","Private",24,"03",2,2,"0231"
"ALIMOSHO","Ijegun","Manifel Medical Centre","Primary","Private",24,"03",1,2,"0232"
"ALIMOSHO","Ijegun","Silva Convalescent Centre","Primary","Private",24,"03",1,2,"0233"
"ALIMOSHO","Ijegun","Rhowil TotaCare Medical Centre","Secondary","Private",24,"03",2,2,"0234"
"ALIMOSHO","Ikotun","Above Medical Centre","Secondary","Public",24,"03",2,1,"0235"
"ALIMOSHO","Ikotun","Afonja Nursing Home","Primary","Public",24,"03",1,1,"0236"
"ALIMOSHO","Ikotun","Association Medical Centre","Primary","Private",24,"03",1,2,"0237"
"ALIMOSHO","Ikotun","Ayinla Mem Maternity Home","Primary","Private",24,"03",1,2,"0238"
"ALIMOSHO","Ikotun","Blessed Mary And Maternity Home","Primary","Private",24,"03",1,2,"0239"
"ALIMOSHO","Ikotun","Bostake Maternity Home","Primary","Private",24,"03",1,2,"0240"
"ALIMOSHO","Ikotun","Broad Hospital","Primary","Private",24,"03",1,2,"0241"
"ALIMOSHO","Ikotun","B-Rock Convalescent Home","Primary","Private",24,"03",1,2,"0242"
"ALIMOSHO","Ikotun","Crownville Hospital","Secondary","Private",24,"03",2,2,"0243"
"ALIMOSHO","Ikotun","Day Spring Model Medical Centre","Secondary","Private",24,"03",2,2,"0244"
"ALIMOSHO","Ikotun","De-Inland Clinic","Primary","Private",24,"03",1,2,"0245"
"ALIMOSHO","Ikotun","Divine Life Maternity Home","Primary","Private",24,"03",1,2,"0246"
"ALIMOSHO","Ikotun","Emmanuelle Medical Clinic","Primary","Private",24,"03",1,2,"0247"
"ALIMOSHO","Ikotun","Fena-Beulah Nursing Home","Primary","Private",24,"03",1,2,"0248"
"ALIMOSHO","Ikotun","Ikotun Nursing Home","Primary","Private",24,"03",1,2,"0249"
"ALIMOSHO","Ikotun","Jay Alams Hospital","Secondary","Private",24,"03",2,2,"0250"
"ALIMOSHO","Ikotun","Life Core Medical Centre","Primary","Private",24,"03",1,2,"0251"
"ALIMOSHO","Ikotun","Life Oasis Maternity Home","Primary","Private",24,"03",1,2,"0252"
"ALIMOSHO","Ikotun","Ogunmodede Memorial Hospital","Secondary","Private",24,"03",2,2,"0253"
"ALIMOSHO","Ikotun","Poe Clinic","Primary","Private",24,"03",1,2,"0254"
"ALIMOSHO","Ikotun","Primex Hospital","Secondary","Private",24,"03",2,2,"0255"
"ALIMOSHO","Ikotun","Seyi-Ola Nursing Home","Primary","Private",24,"03",1,2,"0256"
"ALIMOSHO","Ikotun","St Janet Nursing Home","Primary","Private",24,"03",1,2,"0257"
"ALIMOSHO","Ikotun","The Livingstone Clinic & Maternity","Primary","Private",24,"03",1,2,"0258"
"ALIMOSHO","Ikotun","Tolulope Convalescent Home","Primary","Private",24,"03",1,2,"0259"
"ALIMOSHO","Ikotun","Unita Hospital","Primary","Private",24,"03",1,2,"0260"
"ALIMOSHO","Ikotun","Ikotun (Elf) PHC","Primary","Public",24,"03",1,1,"0261"
"ALIMOSHO","Ikotun","Seyi-Ola Clinic","Primary","Private",24,"03",1,2,"0262"
"ALIMOSHO","Ikotun","Global Vision Medical Centre","Secondary","Private",24,"03",2,2,"0263"
"ALIMOSHO","Ikotun","Iyanu-Oluwa Maternity Home","Primary","Private",24,"03",1,2,"0264"
"ALIMOSHO","Ikotun","Santa Medical Centre","Secondary","Private",24,"03",2,2,"0265"
"ALIMOSHO","Ikotun","Foluade Maternity Centre","Primary","Private",24,"03",1,2,"0266"
"ALIMOSHO","Ipaja","Abamalo Maternity Centre","Primary","Private",24,"03",1,2,"0267"
"ALIMOSHO","Ipaja","Afrique Clinic","Secondary","Private",24,"03",2,2,"0268"
"ALIMOSHO","Ipaja","Agape Hospital","Secondary","Private",24,"03",2,2,"0269"
"ALIMOSHO","Ipaja","Beautiful Cross Medical Clinic","Secondary","Private",24,"03",2,2,"0270"
"ALIMOSHO","Ipaja","Dave Rhodes Maternity Home","Primary","Private",24,"03",1,2,"0271"
"ALIMOSHO","Ipaja","Dekem Nursing Home","Primary","Private",24,"03",1,2,"0272"
"ALIMOSHO","Ipaja","El-Muskhad Nursing Home","Secondary","Private",24,"03",2,2,"0273"
"ALIMOSHO","Ipaja","Healing Virtues Hospital(Annex)","Secondary","Private",24,"03",2,2,"0274"
"ALIMOSHO","Ipaja","Holy Bethany Clinic","Primary","Private",24,"03",1,2,"0275"
"ALIMOSHO","Ipaja","Ipaja PHC","Primary","Private",24,"03",1,1,"0276"
"ALIMOSHO","Ipaja","Kunlade Hospital","Secondary","Private",24,"03",2,2,"0277"
"ALIMOSHO","Ipaja","Prestige Clinic","Primary","Private",24,"03",1,2,"0278"
"ALIMOSHO","Ipaja","The Ark Hospital","Secondary","Private",24,"03",2,2,"0279"
"ALIMOSHO","Ipaja","Wisdom Medical Centre","Secondary","Private",24,"03",2,2,"0280"
"ALIMOSHO","Ipaja","Vision Care Specialist (Annex)","Secondary","Private",24,"03",2,2,"0281"
"ALIMOSHO","Isheri olofin","Ajiboye Maternity Home","Primary","Private",24,"03",1,2,"0282"
"ALIMOSHO","Isheri olofin","Iranlowo Olu Maternity Home","Primary","Private",24,"03",1,2,"0283"
"ALIMOSHO","Isheri olofin","Isheri PHC","Primary","Public",24,"03",1,1,"0284"
"ALIMOSHO","Isheri olofin","Life Time Hospital","Primary","Private",24,"03",1,2,"0285"
"ALIMOSHO","Isheri olofin","Mary Medi Nursing Home","Primary","Private",24,"03",1,2,"0286"
"ALIMOSHO","Isheri olofin","Ogbomosotedo PHC","Primary","Public",24,"03",1,1,"0287"
"ALIMOSHO","Mosan","The Vine Medical Clinic","Primary","Private",24,"03",1,2,"0288"
"ALIMOSHO","Mosan","Kokumo PHC","Primary","Public",24,"03",1,1,"0289"
"ALIMOSHO","Mosan","Akinogun PHC","Primary","Public",24,"03",1,1,"0290"
"ALIMOSHO","Obadore","Pakal Medical Clinic","Secondary","Private",24,"03",2,2,"0291"
"ALIMOSHO","Oguntade Bameke","Shasha Medical Clinic","Primary","Private",24,"03",1,2,"0292"
"ALIMOSHO","Oguntade Bameke","Christ The King Medical Clinic","Primary","Private",24,"03",1,2,"0293"
"ALIMOSHO","Oguntade Bameke","Golden Victory Way Hospital","Secondary","Private",24,"03",2,2,"0294"
"ALIMOSHO","Oguntade Bameke","Mayo-Mide Convalescent Nursing Home","Primary","Private",24,"03",1,2,"0295"
"ALIMOSHO","Oguntade Bameke","Mediservices Community Clinic","Primary","Private",24,"03",1,2,"0296"
"ALIMOSHO","Oguntade Bameke","New Life Convalescent Home","Primary","Private",24,"03",1,2,"0297"
"ALIMOSHO","Oguntade Bameke","Primary Health Centre","Primary","Private",24,"03",1,2,"0298"
"ALIMOSHO","Oguntade Bameke","Reintina Maternity","Primary","Private",24,"03",1,2,"0299"
"ALIMOSHO","Oguntade Bameke","Summit Hospital Home","Primary","Private",24,"03",1,2,"0300"
"ALIMOSHO","Oguntade Bameke","The Doctor's Clinic","Secondary","Private",24,"03",2,2,"0301"
"ALIMOSHO","Oguntade Bameke","Top Convalescent Centre","Primary","Private",24,"03",1,2,"0302"
"ALIMOSHO","Oguntade Bameke","Triumphant Baptist Church Clinic","Primary","Private",24,"03",1,2,"0303"
"ALIMOSHO","Oguntade Bameke","Orisunbare PHC","Primary","Public",24,"03",1,1,"0304"
"ALIMOSHO","Oke odo","Haven Hospital","Secondary","Private",24,"03",2,2,"0305"
"ALIMOSHO","Oke odo","KSO Medical Services Maternity","Primary","Private",24,"03",1,2,"0306"
"ALIMOSHO","Oke odo","Obitoks Hospital","Primary","Private",24,"03",1,2,"0307"
"ALIMOSHO","Oke odo","Okeodo PHC","Primary","Public",24,"03",1,1,"0308"
"ALIMOSHO","Oke odo","Olaways Nursing Home","Primary","Private",24,"03",1,2,"0309"
"ALIMOSHO","Oke odo","Survive Convalescent Home","Primary","Private",24,"03",1,2,"0310"
"ALIMOSHO","Oke odo","Oar Medical Centre","Primary","Private",24,"03",1,2,"0311"
"ALIMOSHO","Oke odo","Yaks Health & Nursing Home","Primary","Private",24,"03",1,2,"0312"
"ALIMOSHO","Okunola","Solik Hospital","Secondary","Private",24,"03",2,2,"0313"
"ALIMOSHO","Okunola","Dolu Medical Centre","Primary","Private",24,"03",1,2,"0314"
"ALIMOSHO","Okunola","Abundant Life Maternity Home","Primary","Public",24,"03",1,1,"0315"
